Member Id,Course,Number of classes attended,Number of classes absent,Course Credit,Average Attendance %,Serial No.,Course Type,Student Name,Program,Batch,Period,Enrollment Date,Primary Faculty,Section
154369defc169818ea94c98588b31c51be3a1fcffc0216b4c9b58cd207a6ddbe,CSE 513/Software Systems,52.0,6.0,4.0,100.0,1680,REGULAR,47c4eb64d9dc7b41667620ace2767c84186fceb1ea1ab72f2252a1fc592c197b,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,28/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
15f354ea580672d74f5c189eec664f4047d5a6e57d1c2747eb5c4c7b9133d13a,AIM 511/Machine Learning,40.0,16.0,4.0,71.4,201,REGULAR,f9cb8c05160ccc7caa19ddf8b891023aa49d6868ee622604040119d1433e1b80,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
15f354ea580672d74f5c189eec664f4047d5a6e57d1c2747eb5c4c7b9133d13a,AIM 512/Mathematics for Machine Learning,1.0,1.0,4.0,50.0,392,REGULAR,f9cb8c05160ccc7caa19ddf8b891023aa49d6868ee622604040119d1433e1b80,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
15f354ea580672d74f5c189eec664f4047d5a6e57d1c2747eb5c4c7b9133d13a,CSE 511/Algorithms,48.0,33.0,4.0,59.3,1526,REGULAR,f9cb8c05160ccc7caa19ddf8b891023aa49d6868ee622604040119d1433e1b80,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,30/07/24,Muralidhara V N,T1-24-25-CSE 511
15f354ea580672d74f5c189eec664f4047d5a6e57d1c2747eb5c4c7b9133d13a,CSE 513/Software Systems,26.0,32.0,4.0,100.0,1672,REGULAR,f9cb8c05160ccc7caa19ddf8b891023aa49d6868ee622604040119d1433e1b80,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,30/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
160a3359034340ec656b379bdd0efd255147b918a3ecf7c1b537337b4ce38bf8,AIM 511/Machine Learning,48.0,8.0,4.0,85.7,286,REGULAR,18c395d558c9c52b53557fefff3597b120e0696e17f3ab72a1998c7b71f9e517,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
160a3359034340ec656b379bdd0efd255147b918a3ecf7c1b537337b4ce38bf8,AIM 512/Mathematics for Machine Learning,0.0,2.0,4.0,0.0,477,REGULAR,18c395d558c9c52b53557fefff3597b120e0696e17f3ab72a1998c7b71f9e517,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
160a3359034340ec656b379bdd0efd255147b918a3ecf7c1b537337b4ce38bf8,CSE 513/Software Systems,34.0,24.0,4.0,100.0,1768,REGULAR,18c395d558c9c52b53557fefff3597b120e0696e17f3ab72a1998c7b71f9e517,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,23/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
160a3359034340ec656b379bdd0efd255147b918a3ecf7c1b537337b4ce38bf8,CSE 514/Concrete Mathematics,6.0,7.0,4.0,46.2,1937,REGULAR,18c395d558c9c52b53557fefff3597b120e0696e17f3ab72a1998c7b71f9e517,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Srinivas Vivek,T1-24-25-CSE 514
179c6c26bc97f5df1c6c4c6b75c991c81ca67a8216d1362df43b22a6d0b8f4ef,AIM 511/Machine Learning,46.0,10.0,4.0,82.1,185,REGULAR,b020f2323e175fd04120baceae085ab38db8bf62dfab18b136b860692dbf0701,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
179c6c26bc97f5df1c6c4c6b75c991c81ca67a8216d1362df43b22a6d0b8f4ef,AIM 512/Mathematics for Machine Learning,1.0,1.0,4.0,50.0,378,REGULAR,b020f2323e175fd04120baceae085ab38db8bf62dfab18b136b860692dbf0701,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
179c6c26bc97f5df1c6c4c6b75c991c81ca67a8216d1362df43b22a6d0b8f4ef,CSE 511/Algorithms,69.0,12.0,4.0,85.2,1510,REGULAR,b020f2323e175fd04120baceae085ab38db8bf62dfab18b136b860692dbf0701,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,23/07/24,Muralidhara V N,T1-24-25-CSE 511
179c6c26bc97f5df1c6c4c6b75c991c81ca67a8216d1362df43b22a6d0b8f4ef,CSE 513/Software Systems,48.0,10.0,4.0,100.0,1656,REGULAR,b020f2323e175fd04120baceae085ab38db8bf62dfab18b136b860692dbf0701,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,23/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
1c61d5cd68ced251f5a6ce6b1ee27cb4878d8f702a9a8bf4e44553f49aee1646,AIM 511/Machine Learning,36.0,20.0,4.0,64.3,320,REGULAR,87ff9a5569a257ce8d89517d3a5457cdbe241c0f00da3f19e46bab8a9636b5ff,Doctor of Philosophy-Part time,2024,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
1d26c5cdc02e2b8d9ea7983ca28faf91d58e2755852f9ff5d2321a18e21d3b49,VLS 505/System design with FPGA,4.0,5.0,4.0,44.4,4788,REGULAR,ed2d55197cc53aa90e801838c3d21cc93a8dbfe3dff718ddaedfefb1ebac9073,Master of Science By Research,MS Batch of 2024,Term I 2024-25,06/08/24,Nanditha Rao,T1-24-25-VLS 505
1e40d79035b00ea450ff3423c0f8ed0deb254d8e53f247fef21aed717f3f14b7,AIM 511/Machine Learning,48.0,8.0,4.0,85.7,312,REGULAR,b19b3c7aa2f6a3a4fdac5681801ea392a2dd6f5ed988637403f4fa3fa2b6696d,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
1e40d79035b00ea450ff3423c0f8ed0deb254d8e53f247fef21aed717f3f14b7,AIM 512/Mathematics for Machine Learning,1.0,1.0,4.0,50.0,503,REGULAR,b19b3c7aa2f6a3a4fdac5681801ea392a2dd6f5ed988637403f4fa3fa2b6696d,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
1e40d79035b00ea450ff3423c0f8ed0deb254d8e53f247fef21aed717f3f14b7,CSE 511/Algorithms,51.0,30.0,4.0,63.0,1642,REGULAR,b19b3c7aa2f6a3a4fdac5681801ea392a2dd6f5ed988637403f4fa3fa2b6696d,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,25/07/24,Muralidhara V N,T1-24-25-CSE 511
1e40d79035b00ea450ff3423c0f8ed0deb254d8e53f247fef21aed717f3f14b7,CSE 513/Software Systems,32.0,26.0,4.0,100.0,1796,REGULAR,b19b3c7aa2f6a3a4fdac5681801ea392a2dd6f5ed988637403f4fa3fa2b6696d,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,25/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
2048d7eda7fc8e910a4cc9e86cf1e6a0529f4ea6ef3359cc8ba84eb46b4b7afe,CSE 511/Algorithms,78.0,3.0,4.0,96.3,1610,REGULAR,2ce8c6ac8562fb5a0b1749dfedeb575b1d4c8e137c3ba46dc5acd21ab9f1a039,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,27/07/24,Muralidhara V N,T1-24-25-CSE 511
2048d7eda7fc8e910a4cc9e86cf1e6a0529f4ea6ef3359cc8ba84eb46b4b7afe,CSE 513/Software Systems,50.0,8.0,4.0,100.0,1762,REGULAR,2ce8c6ac8562fb5a0b1749dfedeb575b1d4c8e137c3ba46dc5acd21ab9f1a039,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,27/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
2048d7eda7fc8e910a4cc9e86cf1e6a0529f4ea6ef3359cc8ba84eb46b4b7afe,CSE 514/Concrete Mathematics,13.0,0.0,4.0,100.0,1934,REGULAR,2ce8c6ac8562fb5a0b1749dfedeb575b1d4c8e137c3ba46dc5acd21ab9f1a039,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,27/07/24,Srinivas Vivek,T1-24-25-CSE 514
20be255ebafdb17d32a204430c27e2aa6a162368a977da394a06296842fbeca7,VLS 502/Analog CMOS VLSI Design,16.0,6.0,4.0,72.7,4591,REGULAR,16009d65fb307ec5f8ef33eb9bb8b8fbbcf258615e681c944b086ac6b924aa16,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,29/07/24,Sakshi Arora,T1-24-25-VLS 502
20be255ebafdb17d32a204430c27e2aa6a162368a977da394a06296842fbeca7,VLS 505/System design with FPGA,7.0,2.0,4.0,77.8,4800,REGULAR,16009d65fb307ec5f8ef33eb9bb8b8fbbcf258615e681c944b086ac6b924aa16,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,29/07/24,Nanditha Rao,T1-24-25-VLS 505
20be255ebafdb17d32a204430c27e2aa6a162368a977da394a06296842fbeca7,VLS 864/Embedded Systems Design,24.0,0.0,4.0,100.0,4934,REGULAR,16009d65fb307ec5f8ef33eb9bb8b8fbbcf258615e681c944b086ac6b924aa16,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,29/07/24,Kurian Polachan,T1-24-25-VLS 864
20d88e254c45adb57147d6ad8876e17937ce6944b382d42018d062be9435bbe9,AIM 511/Machine Learning,50.0,6.0,4.0,89.3,218,REGULAR,4396f708491f7f2a5b086ba33da1d71946e6fbe3bfe7da2995a2c2ed46723a65,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
20d88e254c45adb57147d6ad8876e17937ce6944b382d42018d062be9435bbe9,AIM 512/Mathematics for Machine Learning,0.0,2.0,4.0,0.0,409,REGULAR,4396f708491f7f2a5b086ba33da1d71946e6fbe3bfe7da2995a2c2ed46723a65,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
20d88e254c45adb57147d6ad8876e17937ce6944b382d42018d062be9435bbe9,CSE 511/Algorithms,66.0,15.0,4.0,81.5,1543,REGULAR,4396f708491f7f2a5b086ba33da1d71946e6fbe3bfe7da2995a2c2ed46723a65,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,28/07/24,Muralidhara V N,T1-24-25-CSE 511
20d88e254c45adb57147d6ad8876e17937ce6944b382d42018d062be9435bbe9,CSE 513/Software Systems,42.0,16.0,4.0,100.0,1689,REGULAR,4396f708491f7f2a5b086ba33da1d71946e6fbe3bfe7da2995a2c2ed46723a65,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,28/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
218eaf8507c003c3f7f3c61903c4ca28e2752f246f9cd45adb1b749a80f73dd9,AIM 511/Machine Learning,36.0,20.0,4.0,64.3,251,REGULAR,92b9ef83d3c842b2ef45c034ae4646546e881260d62ef72fa4e9d4043240429c,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
218eaf8507c003c3f7f3c61903c4ca28e2752f246f9cd45adb1b749a80f73dd9,AIM 512/Mathematics for Machine Learning,1.0,1.0,4.0,50.0,443,REGULAR,92b9ef83d3c842b2ef45c034ae4646546e881260d62ef72fa4e9d4043240429c,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
218eaf8507c003c3f7f3c61903c4ca28e2752f246f9cd45adb1b749a80f73dd9,CSE 511/Algorithms,48.0,33.0,4.0,59.3,1579,REGULAR,92b9ef83d3c842b2ef45c034ae4646546e881260d62ef72fa4e9d4043240429c,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,30/07/24,Muralidhara V N,T1-24-25-CSE 511
218eaf8507c003c3f7f3c61903c4ca28e2752f246f9cd45adb1b749a80f73dd9,CSE 513/Software Systems,38.0,20.0,4.0,100.0,1729,REGULAR,92b9ef83d3c842b2ef45c034ae4646546e881260d62ef72fa4e9d4043240429c,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,30/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
233ddcf758c2acefc19a3e5858c9248becb8748e65a407a3b05c6f319c785974,AIM 511/Machine Learning,54.0,2.0,4.0,96.4,258,REGULAR,63fc84c99afc05c1d0246df2566da4cb5e8217d0e26227ef97c97a96b4cf6842,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
233ddcf758c2acefc19a3e5858c9248becb8748e65a407a3b05c6f319c785974,AIM 512/Mathematics for Machine Learning,1.0,1.0,4.0,50.0,450,REGULAR,63fc84c99afc05c1d0246df2566da4cb5e8217d0e26227ef97c97a96b4cf6842,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
233ddcf758c2acefc19a3e5858c9248becb8748e65a407a3b05c6f319c785974,CSE 511/Algorithms,75.0,6.0,4.0,92.6,1586,REGULAR,63fc84c99afc05c1d0246df2566da4cb5e8217d0e26227ef97c97a96b4cf6842,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,29/07/24,Muralidhara V N,T1-24-25-CSE 511
233ddcf758c2acefc19a3e5858c9248becb8748e65a407a3b05c6f319c785974,CSE 513/Software Systems,54.0,4.0,4.0,100.0,1737,REGULAR,63fc84c99afc05c1d0246df2566da4cb5e8217d0e26227ef97c97a96b4cf6842,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,29/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
27ce4f7b57c0ac797c65ce66446a8554409715b6e465accdeec1e0d1ba3d2820,AIM 511/Machine Learning,50.0,6.0,4.0,89.3,281,REGULAR,a787fed8a545f444ff79f1e73b9db41355a3010086b5f83e5d7c83b736d4516f,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
27ce4f7b57c0ac797c65ce66446a8554409715b6e465accdeec1e0d1ba3d2820,AIM 512/Mathematics for Machine Learning,0.0,2.0,4.0,0.0,473,REGULAR,a787fed8a545f444ff79f1e73b9db41355a3010086b5f83e5d7c83b736d4516f,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
27ce4f7b57c0ac797c65ce66446a8554409715b6e465accdeec1e0d1ba3d2820,CSE 511/Algorithms,72.0,9.0,4.0,88.9,1609,REGULAR,a787fed8a545f444ff79f1e73b9db41355a3010086b5f83e5d7c83b736d4516f,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,27/07/24,Muralidhara V N,T1-24-25-CSE 511
27ce4f7b57c0ac797c65ce66446a8554409715b6e465accdeec1e0d1ba3d2820,CSE 513/Software Systems,44.0,14.0,4.0,100.0,1761,REGULAR,a787fed8a545f444ff79f1e73b9db41355a3010086b5f83e5d7c83b736d4516f,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,27/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
2871c4684855148667ce8a57a9ec54274697114f82f8ce66e28d3073ae4b1ebe,CSE 511/Algorithms,69.0,12.0,4.0,85.2,1557,REGULAR,aff1d5a47766dd89f7240a4fd69fd1d00327afdd236c6d2834dde0c7ef8bf8f4,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,30/07/24,Muralidhara V N,T1-24-25-CSE 511
2871c4684855148667ce8a57a9ec54274697114f82f8ce66e28d3073ae4b1ebe,CSE 513/Software Systems,42.0,16.0,4.0,75.0,1705,REGULAR,aff1d5a47766dd89f7240a4fd69fd1d00327afdd236c6d2834dde0c7ef8bf8f4,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,30/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
2871c4684855148667ce8a57a9ec54274697114f82f8ce66e28d3073ae4b1ebe,CSE 514/Concrete Mathematics,9.0,4.0,4.0,69.2,1918,REGULAR,aff1d5a47766dd89f7240a4fd69fd1d00327afdd236c6d2834dde0c7ef8bf8f4,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,30/07/24,Srinivas Vivek,T1-24-25-CSE 514
2afd216d97739467bccdaf49ce0068e9c31f887938f010f1bbf4b882ed8702a6,AIM 511/Machine Learning,54.0,2.0,4.0,96.4,200,REGULAR,260d563b24c39c486f8ccb0f622faa08f26e4a47c31a5d7188f0a447e9f6a33a,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
2afd216d97739467bccdaf49ce0068e9c31f887938f010f1bbf4b882ed8702a6,AIM 512/Mathematics for Machine Learning,2.0,0.0,4.0,100.0,391,REGULAR,260d563b24c39c486f8ccb0f622faa08f26e4a47c31a5d7188f0a447e9f6a33a,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
2afd216d97739467bccdaf49ce0068e9c31f887938f010f1bbf4b882ed8702a6,CSE 511/Algorithms,78.0,3.0,4.0,96.3,1525,REGULAR,260d563b24c39c486f8ccb0f622faa08f26e4a47c31a5d7188f0a447e9f6a33a,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,24/07/24,Muralidhara V N,T1-24-25-CSE 511
2afd216d97739467bccdaf49ce0068e9c31f887938f010f1bbf4b882ed8702a6,CSE 513/Software Systems,36.0,22.0,4.0,100.0,1671,REGULAR,260d563b24c39c486f8ccb0f622faa08f26e4a47c31a5d7188f0a447e9f6a33a,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,24/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
2c9590253363de20582d188287262f5cf1b62e0617d7652c84eb28282141a154,AIM 511/Machine Learning,56.0,0.0,4.0,100.0,214,REGULAR,137b8321173a35acf3bc7681ba77510afafd4be8f8c3732eaab13f2f02ae5327,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
2c9590253363de20582d188287262f5cf1b62e0617d7652c84eb28282141a154,AIM 512/Mathematics for Machine Learning,2.0,0.0,4.0,100.0,405,REGULAR,137b8321173a35acf3bc7681ba77510afafd4be8f8c3732eaab13f2f02ae5327,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
2c9590253363de20582d188287262f5cf1b62e0617d7652c84eb28282141a154,CSE 511/Algorithms,75.0,6.0,4.0,92.6,1539,REGULAR,137b8321173a35acf3bc7681ba77510afafd4be8f8c3732eaab13f2f02ae5327,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,30/07/24,Muralidhara V N,T1-24-25-CSE 511
2c9590253363de20582d188287262f5cf1b62e0617d7652c84eb28282141a154,CSE 513/Software Systems,54.0,4.0,4.0,100.0,1685,REGULAR,137b8321173a35acf3bc7681ba77510afafd4be8f8c3732eaab13f2f02ae5327,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,30/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
2d6796d2eb9a4fb4793f25d1936bdbed351fa17001fe6e8ba71ba3e505c06910,AIM 511/Machine Learning,50.0,6.0,4.0,89.3,212,REGULAR,3f9dcc10d87211731169921e51227079ba60af16bd154ad5b215f2e9ebbbdb3c,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
2d6796d2eb9a4fb4793f25d1936bdbed351fa17001fe6e8ba71ba3e505c06910,AIM 512/Mathematics for Machine Learning,0.0,2.0,4.0,0.0,403,REGULAR,3f9dcc10d87211731169921e51227079ba60af16bd154ad5b215f2e9ebbbdb3c,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
2d6796d2eb9a4fb4793f25d1936bdbed351fa17001fe6e8ba71ba3e505c06910,CSE 511/Algorithms,66.0,15.0,4.0,81.5,1537,REGULAR,3f9dcc10d87211731169921e51227079ba60af16bd154ad5b215f2e9ebbbdb3c,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,28/07/24,Muralidhara V N,T1-24-25-CSE 511
2d6796d2eb9a4fb4793f25d1936bdbed351fa17001fe6e8ba71ba3e505c06910,CSE 513/Software Systems,50.0,8.0,4.0,100.0,1683,REGULAR,3f9dcc10d87211731169921e51227079ba60af16bd154ad5b215f2e9ebbbdb3c,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,28/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
30cd9a18ca50e4358af4bac6ea06d39edd035800c1559b171c28d34f85f30c91,AIM 511/Machine Learning,56.0,0.0,4.0,100.0,216,REGULAR,fd65b4b2ed8cee8ad12e12533f8d073eb29749bb080f3ebbb5f3ef8572271fbf,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
30cd9a18ca50e4358af4bac6ea06d39edd035800c1559b171c28d34f85f30c91,AIM 512/Mathematics for Machine Learning,2.0,0.0,4.0,100.0,407,REGULAR,fd65b4b2ed8cee8ad12e12533f8d073eb29749bb080f3ebbb5f3ef8572271fbf,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
30cd9a18ca50e4358af4bac6ea06d39edd035800c1559b171c28d34f85f30c91,CSE 511/Algorithms,75.0,6.0,4.0,92.6,1541,REGULAR,fd65b4b2ed8cee8ad12e12533f8d073eb29749bb080f3ebbb5f3ef8572271fbf,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,31/07/24,Muralidhara V N,T1-24-25-CSE 511
30cd9a18ca50e4358af4bac6ea06d39edd035800c1559b171c28d34f85f30c91,CSE 513/Software Systems,56.0,2.0,4.0,100.0,1687,REGULAR,fd65b4b2ed8cee8ad12e12533f8d073eb29749bb080f3ebbb5f3ef8572271fbf,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,31/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
312c0f45f496ff0a9755640645a7cdf80994fff20c37f29d11360402503041be,AIM 511/Machine Learning,50.0,6.0,4.0,89.3,308,REGULAR,0013e5eb671e5186eb1d70d650248d3d7cd951afc0d2d72290d99616510e8650,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
312c0f45f496ff0a9755640645a7cdf80994fff20c37f29d11360402503041be,AIM 512/Mathematics for Machine Learning,2.0,0.0,4.0,100.0,499,REGULAR,0013e5eb671e5186eb1d70d650248d3d7cd951afc0d2d72290d99616510e8650,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
312c0f45f496ff0a9755640645a7cdf80994fff20c37f29d11360402503041be,CSE 511/Algorithms,63.0,18.0,4.0,77.8,1638,REGULAR,0013e5eb671e5186eb1d70d650248d3d7cd951afc0d2d72290d99616510e8650,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,28/07/24,Muralidhara V N,T1-24-25-CSE 511
312c0f45f496ff0a9755640645a7cdf80994fff20c37f29d11360402503041be,CSE 513/Software Systems,36.0,22.0,4.0,64.3,1792,REGULAR,0013e5eb671e5186eb1d70d650248d3d7cd951afc0d2d72290d99616510e8650,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,28/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
31680e45ea9cfa2f82d5cca2eab8e0d10976b5ceccfbd5c9e89d172fd1156ab6,COM 598/Detection and Estimation Theory,12.0,7.0,4.0,63.2,1375,REGULAR,cdd46c880b0059ba820615ef3a68c886822c91fd943dd82c55bc40fe93631307,Master of Science by Research-Part time,2023,Term I [2024-25],31/07/24,"Priyanka Das, Amrita Mishra",T1-24-25-COM 598
31680e45ea9cfa2f82d5cca2eab8e0d10976b5ceccfbd5c9e89d172fd1156ab6,GNL 801/Optimization,18.0,8.0,4.0,69.2,3843,REGULAR,cdd46c880b0059ba820615ef3a68c886822c91fd943dd82c55bc40fe93631307,Master of Science by Research-Part time,2023,Term I [2024-25],31/07/24,G Srinivasa Raghavan,T1-24-25-GNL 801
318df85a2ffff5504bf4bafe078a4e62be5a89a273979c335aeba56f9d8b9403,VLS 502/Analog CMOS VLSI Design,18.0,4.0,4.0,81.8,4606,REGULAR,08efd324acb51da8d07d89fb8dfaa8649b902ff37a51330e4dc8ae7633549072,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,29/07/24,Sakshi Arora,T1-24-25-VLS 502
318df85a2ffff5504bf4bafe078a4e62be5a89a273979c335aeba56f9d8b9403,VLS 505/System design with FPGA,5.0,4.0,4.0,55.6,4815,REGULAR,08efd324acb51da8d07d89fb8dfaa8649b902ff37a51330e4dc8ae7633549072,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,29/07/24,Nanditha Rao,T1-24-25-VLS 505
318df85a2ffff5504bf4bafe078a4e62be5a89a273979c335aeba56f9d8b9403,VLS 864/Embedded Systems Design,23.0,1.0,4.0,95.8,4948,REGULAR,08efd324acb51da8d07d89fb8dfaa8649b902ff37a51330e4dc8ae7633549072,Master of Technology ECE,2024-2026 ECE,Term I 2024-25,29/07/24,Kurian Polachan,T1-24-25-VLS 864
32b0d959af732bff0fb3a79bb57c98d3c6c9f0a0e3e24d10664107b60390c14f,AIM 511/Machine Learning,50.0,6.0,4.0,89.3,273,REGULAR,fa2bc22935b4bb7ad5669a6b63a9c9b947b6cb8f30ff28214c9ffbe494d09436,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
32b0d959af732bff0fb3a79bb57c98d3c6c9f0a0e3e24d10664107b60390c14f,AIM 512/Mathematics for Machine Learning,1.0,1.0,4.0,50.0,466,REGULAR,fa2bc22935b4bb7ad5669a6b63a9c9b947b6cb8f30ff28214c9ffbe494d09436,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Sachit Rao,T1-24-25-AIM 512-MT
32b0d959af732bff0fb3a79bb57c98d3c6c9f0a0e3e24d10664107b60390c14f,CSE 511/Algorithms,57.0,24.0,4.0,70.4,1601,REGULAR,fa2bc22935b4bb7ad5669a6b63a9c9b947b6cb8f30ff28214c9ffbe494d09436,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,28/07/24,Muralidhara V N,T1-24-25-CSE 511
32b0d959af732bff0fb3a79bb57c98d3c6c9f0a0e3e24d10664107b60390c14f,CSE 513/Software Systems,34.0,24.0,4.0,100.0,1753,REGULAR,fa2bc22935b4bb7ad5669a6b63a9c9b947b6cb8f30ff28214c9ffbe494d09436,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,28/07/24,"Chandrashekar Ramanathan,Thangaraju B",T1-24-25-CSE 513
33e331f7475ff3cc76d40b2dffa7fabeb30218a76d855708b961865276d75dbe,AIM 511/Machine Learning,54.0,2.0,4.0,96.4,226,REGULAR,16373479dc32c833c2c18e917cd425776d2896948ce3f8fda834f80a1b2f137c,Master of Technology CSE,2024-2026 CSE,Term I 2024-25,07/08/24,Raghuram Bharadwaj,T1-24-25-AIM 511-MT
