Serial No.,Course Type,Student ID,Student Name,Program,Batch,Period,Enrollment Date,Primary Faculty,Subject Code / Name,Section
79,REGULAR,cbf8f4152f51f6ad0f444b3a32e68c6263dbdbec9a2e8eff875978be308ffa69,8302e082317f36691983cd68f869e647e527858fe2ed6f6dcad649968c0cb13b,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
80,REGULAR,442b7f76360e4b555b1ef0094c7c1ab66a3b9580a041e54414856d49128a3c1c,1c1c20c59acf7b5fa8324afefe5dee206417685bf2c0fb855c245763c6308ade,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
81,REGULAR,2fa555e7b3e530d040672da5a8f69b482033103c9e453182c653d1d9aab0d357,e9b94ec8ea77c4da436577210373efc8d580c8b661247d126e5059411be53f45,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
82,REGULAR,879754d1af34ea0569468f8f9bd76813608ff5fef919f2a83d63764223389311,67e8488c1b19ca48b721393bf8fa28519ac1e5210026aca08e789f9262aed106,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
83,REGULAR,8d06f7c602e7606643d43f3409656225de0a8ea7e48e7017735ea175ab1e80aa,2af7c32f84b155710f8ac547fa57f3b14014a3883c52e5d0d77c8dd005eee08a,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
84,REGULAR,55c648663e38a3ac9ed331bb3973e3e5974d7943bece7356d39a31d2323fc921,510f5b3de1e365842ae2701f63660a1dc97a11ebb3ca89bc3cadafdf47474403,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
85,REGULAR,5c5575e5c3ffa656112f2008cac4a9244c4449c6d2a287a78b5e3edd52ae8432,9a489bc0ce2d84e59ed8664893a535c215d2079b3d779fb28860cdc6882abd8d,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
86,REGULAR,ae7d2196a2bdd4bdb9c26434bc1f1b21b12d6cbf08904511c91fd5042ef647c5,e9b22604e2121f3646c4c1e6b34420485561dbaf6cb301303b2b85f8224e95fb,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
87,REGULAR,4e821a205994710d7e2be5c69c782a684d945e7472b9e38030b3bcd404c493a3,8625e6c7f46fed78f729fd7822acb7ac78c3c61c78b4d8c5ec86f6e338b95684,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
88,REGULAR,69dfcc364e53f7d24e1af69d4942c957f84ce2604cc24cb4ac0c7bf5ba5ad7f3,5d1f8f94ce5a13f921d3eeb80b74a7072d046900bc065f5bc8b3d6be04f407be,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],05/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
89,REGULAR,7834cc1d14d16d7756c5a9f34592821753559e57aa0b7f8d6ea5d0b8a08212fb,dc4ec50aa5d2c0b9bbe1dd3412b7638e1adcc3cb06c0a3dc296749cd6f875f10,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
90,REGULAR,eac81aa86aa4df43bbf45a6514b5156475b068b0d977dc6aaceb10d8a71e8cec,92042a70b5f12004b2590b34920516cb2749dc9d3d98e09db6691e493cfeec06,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
91,REGULAR,5fbb9bfd756e2b49e80ec929268ecc4b2fe8e54ee83fe9a4d832d797d5b3f169,4a402058692412580388aac1baa043f172473c3757fa6f0c29931d5f9c14e624,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],05/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
92,REGULAR,a799aae7d1acd36b782ba11149b39c01a9761a6c0ec08c9161125ff4560dc54a,c8274a18c3dbbde7d30497c241445e514936796443124b949f29fdb56e80cbbb,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
93,REGULAR,b09a8d3cf40014794643c5b239e488d127088d6670fb87610a82b3dd8864756c,1f2717a0faa6dd248fcce91eca92f3b5d3e2ccff52586c57cf3571ed1df1608f,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
94,REGULAR,fe352dce3ed62983fcfa93a18905e1370b5cfd9347b27a26032784c0572bf043,f81b0d622e5c90473898c21d4872f95a85f5d8ca4805bcf8f54eca8304211620,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
95,REGULAR,b1b0409fb89668b39e68b338f9dae171681c862a5b878e972ff834b3c570e7d9,96238890b4f27facd93f68ee052b06451968d113667a04e833ca6c3c37792391,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
96,REGULAR,33e0b8207f312aac88729ad49d8d1186333d026eecb454f7542c54218354e087,799f4c19e7e0e9337b5c0145df36f34e434f5b5f5fd4097a7f88b4328c13a0b6,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
97,REGULAR,886d42636a6458ac52fb60789bcf38b739ec51d68e215a1407eb598c37b372b6,503f03cc60713c39ee855c3a88f5170d0b168f5db1ce20c4b7fcd2298f954d60,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
98,REGULAR,270d01d24c171f7b2246b8194243f58f3e76a70fde31f630ae9dfa231123e87a,d63b43a0d3a06b7f35c874437dbf220d3f770b16e992809b675779f482844b19,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
99,REGULAR,bbea4d0f4f0151ce4c258a07ea1a0ea3a14922356a29699f287ff284dd9911dd,d69933c7bd6df3868b9e3e0d0890cf4b79d9519e92555e7392a88ec1306d9d14,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
100,REGULAR,1994f6f7ab4170bef95540108ec5ce8fdd9796118adda03ee25f7cb1c516844d,10f966699a6de1f5d08d2c070e88f70d40329193b1ebb2419e6c76b8e1894e1f,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
101,REGULAR,a278ef8ae3782ba717da58cc0d0dc7b5c75c70719d4ce1fcff00df976aa56d80,ef8473da91bb932652e64b9f05ba23304c0b2c3e4d8aeb3ab691bbffc7e9cc5f,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
102,REGULAR,3cd4d8d703dae9d0430ecb31999d3705e10d3d14a2614cfc704d285becc3fdb6,81dd94f22657446c89215f57ee99a7fc8c90efea1e42c0291750c20ae741e06f,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
103,REGULAR,21702ec9f2caa41cb20c51d61886078307a93b392db1590fcf30e2842a137490,4c5b0487086b09b08e50a7c8da3d2dd24b986896e628693c75576114942c2e49,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
104,REGULAR,bc108464ca75a109a8c5e6e072dd0aa935d7f90bb02b9597775c026b66028920,a11391c51821201d9f70d53f6d531806c4720ff8ccafe989269c85b7b7cdd8af,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
105,REGULAR,db22e7b472f7dc20445cc1e8b606831472651977f88a926afc765958b26087cf,081188fd5b9fdf967df64b49547d61484e03500514cc6dca67b79f38e49b9122,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
106,REGULAR,2c5e950c4bfeb19490a0166c24e1e46b4488b69fce256db27a0e54835532cb67,24b89c33152eba388ee8a7662f3d00499c13c364cbbfbac36d44ad97fa3d7988,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
107,REGULAR,eb56ee8db74cd7c1f9fb79c68260c1aa8a48a484add6382544e1d46227453367,4b87c0d49d6026e0a7743aa2be813607a76db6d5b968c36446541b1ed32f0532,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
108,REGULAR,75970cd49c7965e128e0566bf4494d337e2159a97f48197fe8276c533d5ac243,67b16a2ab9eeaacb06f5c730110af0a1c58d4526467b57a266ca0dccef6a11f0,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
109,REGULAR,e7348c1bb0fbf551840555c9a1bce2ef257622d38a62cf5bdc6dacf9ba50f3af,acabc6dee752ca7e255715288e8f6ace2c7a04f32952daccb812b350ed1d0ae3,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
110,REGULAR,571ce467376375d2d28e6035bafd18814f9b55a2441f8c8a5900dbe717119e3d,df1aff9407d39a54703ee78158e713db567baf77d9315bca049132371e392b53,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
111,REGULAR,7104197feac2c5e18d683e0136388fb8d2f77e463160f9defb01329386982d4c,cb967e77d4e8e14f25ad8164e2d21b8c69e390871dee234452fb7328373deb8c,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],07/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
112,REGULAR,309c51089bb5b9018c986eeb9f7a23cc019847d05183383772b0f931a4d0e880,e924ccb73bcd1baaf46a76610eca84a8b361e94907b5f0520043670b43f52200,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
113,REGULAR,e87abb59c8d24501cd230e1d5d56b47a7475e937fd4abd95ff1dcd41e6974f89,b26dd2f6bc8ce8e229b90593b9907fcb825e8e971c8f543f4140672985d0be04,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
114,REGULAR,1f4dfa743fa8a6b77fc97cf11390da0e612359f6c2317ec5b303be379cbc3809,eaad664c276bd28202648470e13c26cacaeab05b8b8af0ec28c5b2e4852027e7,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
115,REGULAR,fd8f7476e328cac628c387bc27cd2f9163ade05d5f97bbe1a08b485860761c13,edc1a3d74c530afe055ab448b3bc0ca093d5195e3e0a154609dfb7216a12053c,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
116,REGULAR,f17f801941c686ff65581d26addbc06c1bde3cdf2c82bcc070069f611896ad79,727e9a61d16c094203c06bc4b91ad03dfbd6fb77863b15dbdb8df6907e451242,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
117,REGULAR,0f6be356e2076f7457a0b350941bf8b6d447c32f6ed0d4b14eb2f30575f14bc7,5b081f1a39bb497dd8b9645c2b86a19ec905cbf176d8be0be88fcfb6dbfcc7c0,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
118,REGULAR,1b10a887aac6ee70c0d47a5509e507f0289f7c49d849bf56d8e0d8ac2311a4f9,6ac8db13c6c077341c167c1957035e3040b9bf6de22f0c46d1085c92f2ada0f7,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
119,REGULAR,d4f6628230c288d5af5d610e96e879255fa43cce5af47d6653f4a7347bc7c88f,92198a086aeb7a9a3236ee15b1c57a0b9dcf61f738c1f6ad4e63b930abdef6af,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
120,REGULAR,4c792f9e2ace6e3e8d21d7fc2e1f268c351d77611e7771fb4d6ccd7254d34afc,4e620f6ceba548286dcbace8c77ff9f7dfb1752255bdb405b50673e49a8c6c69,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
121,REGULAR,49b3fcc704371020293931dda30bd50dd86e79dca681142d6e587495a94d1b6a,c68f64d2b6bd68cacccf9ec581e5b96366323fc2e17f04ee4fb47e7f15661b8d,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
122,REGULAR,f6a03670b323262f4a121ce3ac1724ebe8637cea3878f8bd74920481c3e01e12,e69b217def129df426e44929772b9c4463ebc3a06f761e6363a3b657db162d1a,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
123,REGULAR,d780d1d3c5b837af41d86ce44404dc3d57b72e9debc5aec210fe21ad50644d61,fe5fd87854f75aab40386c16d88beb8299580faed46d09bac5a846f868d0c52d,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
124,REGULAR,bdebe9ed94ad37016d9c58f3f6b314485ef7cc78a25b983606d79a33ae4a4b6f,c4ad92fd1be6cb910421e52aa76a6ada3ad3899620fd686fdc486ec9b3318c50,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
125,REGULAR,59f4e59d1a3cb1b148d097bca61099ce4ea9062556c55d9a38a307bd433bddd4,ee764e9d41ed48feca189b31d19a5f8c58ad02696337734e63f6130517c7bdb7,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
126,REGULAR,a67077e27281f9f5c12be04a52853a4958e9d914818209a755eb7200e9c8f84d,9a17d69ae7c46885270eded5cba49f4099b115e29060203491fde7bbc1fb97a5,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
127,REGULAR,9d4266129deb40a907b138f4f87b9095c883b071505e0bf9e9f9b86ba863e5c4,7021eca68d77fdd8b00c27801c0fbba9799f41f709bbc70cab09cd813a412a63,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
128,REGULAR,745ef6860e63987aedab9e1d23d99f0d1a699e554a15b84c1c2192aff7992993,4494ea3d396cd2adef3ba92ab96772d3b5fc286c787c2ec15010a5cde2b5bfab,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
129,REGULAR,502734174ebe9965bf8a48056b929fb18a9fed5e1b618efdd0bf2890db8ce50f,230482dad5c148aaef0096a30c1722eddb09d02fb33879840d433817018c0bbf,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
130,REGULAR,d0e6a14b8b8c42d6179bf90f89b4b50c7401ad85f42289177d12279f258442dc,abda451208320449f378ca9f4d22edb6007d71acfe1f3cae44012d8a32d78097,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
131,REGULAR,b1d25c5947da1204be6cbb4d6b1023945657023ad23f97cad0dd1b983e5ae668,df57f8c51401bedfcbc5b9fee8db0052d39f314773b45267b09c846096f3ac21,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
132,REGULAR,99221fbed13f054437a8447e486ada966bdc1c729116c2045665f56eb6252451,74326afca3c970d452ff6ba689cebb5d738f958c05497a0827dc5af2aa6ff65f,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
133,REGULAR,cdb7a408546645eaeaee344a81eac353ca340eff745ff92fb1da291bab56a4d0,d144cb6cdbc4aee87502fc80a0d52d73e14d0e3d1ddab19bfd0107f0b7b3db7f,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
134,REGULAR,f92224ff6134f6c1a2f1c653c10212d88932c234383a7bf0a9d3d49ef467aa64,02dfd12060351b0f95883b9da6fc98ab4a5fcade2c8515d079e2923daa5ee98a,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
135,REGULAR,4235533fbe4ad473d73c092d6130f128d7c4ffe5cae74b2af93668dae6123642,34eb7a05390ac8810cbb10307e64f9116e5ddbd2cfeefac66599ef7bdbadb2b3,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
136,REGULAR,3ef315056fc3d73ef343a051cefa7a6e8e99f76068d27a81a4699369105c9623,040178247d770418a82066a6baa17bf2e31f80bcc72ed9236b9bd4e127990e5c,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
137,REGULAR,8f5b9d8edd0d5520601f6201dc32f3146ad28eee54b4f4c5dce47a33a4bb2eeb,a3651aafb4e31e7dbac15080ce917942eecb5172b5c3a4757cd653b5b9397fd5,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
138,REGULAR,3dc752d7056ae870340d983c452312e7a721862ca2764234a8c03a6ba1e1a298,41852d05d8ecc90c0051be18ab2ffe0e8930d004c8e185be116196d5c2a963eb,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
139,REGULAR,2629c81c13f1e101f2900f6986a21de55edd11e4ab38cdb4bb3dc946ae3fc8a5,1a6180d027c6f6d829b4f9bd429a55382f3cac2fa0e214efb15d329c3f1f24b8,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
140,REGULAR,0f9791dc7f5099ebacf3f736e8718c305877ff962a9144e0e2c2a83fde83eccc,6e1a7b39313b7877506c62058124dd7ad20f9c15e5ff148b0f487d8034833a5d,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
141,REGULAR,de918e24b54c8905daccd1d9f86966dd23aa55081fac5b3405bd1da148bc07bd,f7d812aad6f8a5493a8bb0834e8dfb547bc40bbee07b47b628bb884897cfbc64,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
143,REGULAR,d084f8c6922b8cf83d003153e4ad91393c0a376f5553973631708cc36c954d18,5858606f99cd79b6c89995db3428789bccd0b7f3dc686d69a4dbe43b55bfcfb2,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],05/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
144,REGULAR,81768ad155a24a4bbdf2e3c32565370fd655977795ef193580f0fb10fba69e1f,64ad4c07dd7585939bc3f8232d829d76f2c9638f4dca6ec36aab478360a3beb3,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
145,REGULAR,75f07863725bd996b00fe1bb2a6421fd6b0c379faad43c4b946d7592e0e05ea7,5740dce5b9bebd17d722ba02f53ef20a8a8bb5c79b1c8ed97b8e487e118695b8,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
146,REGULAR,f8de4be31e54d7dd691975e024323b7b6bcebf6257abdd336cc3cc458c2b1603,5d5eef292ad16568549e6566349dd08c98bfd85c51f8e7b5b4bd6869dfb70716,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
147,REGULAR,2669452342f11ca085b13d555b41d4a9a6b4949b2ee17e77cdfa4218736883a1,0b6aa6483d1473310569b5074d07ae857f976f999469f5129985b2671a50a0bc,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
148,REGULAR,f7429bf9fea33398a2ca76195627e4a488d582391ffc4483714e0783c2faf241,5f94f5c72c3752ee22dd388fbb445fe8429e71666ce6148d739690d646c392c4,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],05/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
149,REGULAR,659a3e7be66617375895239e353f5e89288ae563735d683facce5fda55ef26a0,ae0b376ca73e4caac414ed7681076d95368afc5968ca1e0fbdb8fe46b584ae5c,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
150,REGULAR,695800cf3c277ffa80a793e70667ae120fdb2920f13d0a4b576208a26376ddd0,936a9518fa190539c25ebc6a94bc6cc6679c3b10853fc42b3a634a227dee2c6e,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
151,REGULAR,665a1e75f26fe33f394e6de1dc6a2c63a697728b5d9023f38e114363402bbc6b,d316ff9bfff086c4a94e3792cadf6b904e7e717618aac2affb6c7109b67f656c,Integrated Master of Technology CSE,2022-27iMtech,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
152,REGULAR,df4cef08b696b39739fd7ae8e2e13c23cea1d03725c856fed0937903bdd14f98,c586c85012fab4567fe8216ab0ed7b976c8a756eba21b0d56def7d6e39b05839,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
153,REGULAR,e4a87f1b1f64671a0c57bb71f95c8ab6a6d7d30613a8de1e2997c271bc950d9d,b24846a7df1dc8ea84c5cb7352a4181ddf3ae1d14e07b2d2aab34aa0dbd3fa73,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],06/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
154,REGULAR,8704517f8b0a251d8cfadd52405cabb75d85f0dfcedc61cfb787692031bab4a4,3582c4912c0a1faa874164b88969f593267d127b4cb5dd011ebbd0800914c9e5,Integrated Master of Technology ECE,2022-27 iMtech ECE,Term I [2024-25],05/08/24,"Sushree Behera,Viswanath G",AIM 511/Machine Learning,T1-24-25-AIM 511-IMT
